album_id,album_date_released,album_engineer,album_favorites,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name
10229,10/07/2011,Scott McDowell,7,10276,Scott McDowell,"Live at WFMU on The Long Rally With Scott McDowell October 7, 2011",3,Live Performance,http://freemusicarchive.org/music/Steve_Gunn/Live_at_WFMU_on_The_Long_Rally_With_Scott_McDowell_October_7_2011/,Steve Gunn
10230,10/05/2011,Diane Farris,1,2659,"Evan ""Funk"" Davies","Live at WFMU on The Evan ""Funk"" Davies Show October 5, 2011",11,Live Performance,http://freemusicarchive.org/music/Notekillers/Live_at_WFMU_on_The_Evan_Funk_Davies_Show_October_52011/,Notekillers
10232,10/25/2011,,0,7015,,Favorites 02: Eric Copeland,17,Album,http://freemusicarchive.org/music/Benji_Cossa/Favorites_02_Eric_Copeland/,Benji Cossa
10233,9/25/2011,Ernie Indradat,0,4435,Gaylord Fields,"Live at WFMU on Gaylord Fields' Show on September 25, 2011",6,Radio Program,http://freemusicarchive.org/music/Bird_of_Youth/Live_at_WFMU_on_Gaylord_Fields_Show_on_September_25_2011/,Bird of Youth
10234,10/02/2011,Scott WIlliams & Davey,0,7284,Keili,"Live at WFMU on Beastin' The Airwaves! with Keili on October 2, 2011",11,Radio Program,http://freemusicarchive.org/music/Jealousy/Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_on_October_2_2011/,Jealousy
10236,10/11/2011,Mike Sin,0,1689,Brian Turner,"Live at WFMU on Brian Turner's Show on October 11, 2011",4,Radio Program,http://freemusicarchive.org/music/Dan_Und_Melchior_Das_Menace/Live_at_WFMU_on_Brian_Turners_Show_on_October_11_2011/,Dan Melchior und Das Menace
10237,10/01/2011,Mike Sin and Stu Rutherford,0,3527,Terre T,"Live at WFMU on the Cherry Blossom Clinic with Terre T. on October 1, 2011",8,Radio Program,http://freemusicarchive.org/music/Sorrows/Live_at_WFMU_on_the_Cherry_Blossom_Clinic_with_Terre_T_on_October_1_2011/,Sorrows
10238,10/01/2011,,1,5691,,Drums Over London,2,Album,http://freemusicarchive.org/music/Disco_Zombies/Drums_Over_London/,Disco Zombies
10239,10/11/2011,,1,5036,,Infinity,8,Album,http://freemusicarchive.org/music/BaDLucK/Infinity/,BADLUCK
10242,,,3,4636,,"Live at WFMU on Talk's Cheap, Oct 13th 2011",8,Album,http://freemusicarchive.org/music/Asian_Women_on_the_Telephone/Live_at_WFMU_on_Talks_Cheap_Oct_13th_2011/,Asian Women on the Telephone
10247,9/21/2011,Marc Montanchez & Amber Goodwyn,0,1753,Joe Winer,"Live at CKUT on If You Got Ears, September 21 2011",2,Radio Program,http://freemusicarchive.org/music/Tonstartssbandht/Live_at_CKUT_on_If_You_Got_Ears_September_21_2011/,Tonstartssbandht
10248,10/16/2011,,1,2931,,[ROMB],9,Album,http://freemusicarchive.org/music/THKAD/ROMB/,THKAD
10249,,,0,8055,,entre Mozart et les grands sauriens,10,Album,http://freemusicarchive.org/music/MOZAURE/entre_Mozart_et_les_grands_sauriens/,MOZAURE
10251,,Joe Winer,0,406,Andrea-Jane Cornell,Live at CKUT on New Shit October 2010,3,Radio Program,http://freemusicarchive.org/music/Vagina_Bison/Live_at_CKUT_on_New_Shit_October_2010/,Vagina Bison
10252,10/18/2011,,0,2990,,WHNZ:29:STOMAC,19,Album,http://freemusicarchive.org/music/Charles_Curse/WHNZ29STOMAC/,Charles Curse
10253,10/17/2011,,5,19147,,Carbon,13,Album,http://freemusicarchive.org/music/Global_Goon/Carbon/,Global Goon
10254,9/16/2011,Jason Sigal & Juan Aboites,0,4197,Terre T.,"Live at WFMU on The Cherry Blossom Clinic with Terre T. October 15, 2011",5,Live Performance,http://freemusicarchive.org/music/Sloan/Live_at_WFMU_on_The_Cherry_Blossom_Clinic_with_Terre_T_October_15_2011/,Sloan
10256,,,2,44785,,Sundowners,8,Album,http://freemusicarchive.org/music/Austin_Leonard_Jones/Sundowners/,Austin Leonard Jones
10257,9/29/2011,Jason Sigal,0,784,Jason Sigal,"Live at WFMU on Talk's Cheap with Jason Sigal September 29, 2011",2,Live Performance,http://freemusicarchive.org/music/Fat_History_Month/Live_at_WFMU_on_Talks_Cheap_with_Jason_Sigel_September_29_2011/,Fat History Month
10258,9/29/2011,Jason Sigal,0,3593,Jason Sigal,"Live at WFMU on Talk's Cheap with Jason Sigal September 29, 2011",8,Live Performance,http://freemusicarchive.org/music/Kitchens_Floor/Live_at_WFMU_on_Talks_Cheap_with_Jason_Sigal_September_29_2011/,Kitchen's Floor
10259,10/17/2011,,0,12504,,Burkina Faso: Festi 40 Unreleased Recordings,0,Album,http://freemusicarchive.org/music/FESTU/unreleased_recordings_from_Burkina_Faso/,FESTI 40 music festival
10260,10/16/2011,,2,4794,Gaylord Fields,"Live at WFMU on Gaylord Field's Show on October 16, 2011",6,Radio Program,http://freemusicarchive.org/music/The_Olivia_Tremor_Control/Live_at_WFMU_on_Gaylord_Fields_Show_on_October_16_2011/,The Olivia Tremor Control
10261,9/29/2011,Dave Mambach,0,1656,Joe Belock,"Live at WFMU on the Three Chord Monte Show with Joe Belock on September 29, 2011",1,Radio Program,http://freemusicarchive.org/music/Mikal_Cronin/Live_at_WFMU_on_the_Three_Chord_Monte_Show_with_Joe_Belock_on_September_29_2011/,Mikal Cronin
10263,10/18/2011,Richard Rusincovitch,1,1736,Marty McSorley,"Live at WFMU on Marty McSorley's Show on October 18, 2011",7,Radio Program,http://freemusicarchive.org/music/Chapter_24/Live_at_WFMU_on_Marty_McSorleys_Show_on_October_18_2011/,Chapter 24
10264,10/16/2011,,0,9257,Keili,"Live at WFMU on Beastin' The Airwaves! with Keili on October 16, 2011",15,Radio Program,http://freemusicarchive.org/music/Starscream/Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_on_October_16_2011/,Starscream
10265,10/11/2011,Luis Baque,1,12611,Luis Baque,La Continuidad,31,Album,http://freemusicarchive.org/music/Ada_Rave_Cuarteto/La_Continuidad/,Ada Rave Cuarteto
10266,,,0,5035,,Rage158,8,Album,http://freemusicarchive.org/music/Radio_Shock/Rage158/,Radio Shock
10269,10/21/2011,,0,3554,,Just Kids,3,Album,http://freemusicarchive.org/music/Nineteen_Eight_Eight/Just_Kids/,Nineteen Eight Eight
10270,10/21/2011,Telegraphy,1,5190,Telegraphy,Midnight Morning Glory,4,Album,http://freemusicarchive.org/music/Telegraphy/Midnight_Morning_Glory/,Telegraphy
10272,,,0,1568,,WFMU Session with Liz B,9,Album,http://freemusicarchive.org/music/The_Polyps/WFMU_Session_with_Liz_B/,The Polyps
10273,,,0,1636,,Daevid Loyza is a living Buddha,30,Album,http://freemusicarchive.org/music/Oso_El_Roto/Los_libros_du_vin_rouge/,OsO El roTo
10277,,,1,11995,,Un PIOU PIOU parmi tant d'autres,14,Album,http://freemusicarchive.org/music/Alaclair_Ensemble/Un_PIOU_PIOU_parmi_tant_dautres/,Alaclair Ensemble
10278,,,0,47916,,Le roé c'est moé,14,Album,http://freemusicarchive.org/music/Alaclair_Ensemble/Le_ro_cest_mo/,Alaclair Ensemble
10279,10/24/2011,,0,2741,,Vengeance,8,Album,http://freemusicarchive.org/music/Jacques_Cochise/Vengeance/,Jacques Cochise
10280,,,1,10555,,Touladis,12,Album,http://freemusicarchive.org/music/Alaclair_Ensemble/Touladis/,Alaclair Ensemble
10281,1/13/2009,,1,26433,,Microhorror Compilation Vol.2,21,Album,http://freemusicarchive.org/music/Dr_Von_Pnok/Microhorror_Compilation_Vol2/,Dr. Von Pnok
10282,,,0,11455,,la colline et la corde,9,Album,http://freemusicarchive.org/music/L__Amicale_du_Tigrou/la_colline_et_la_corde/,L' Amicale du Tigrou
10284,,,0,414,,Tuv Enuv,3,Album,http://freemusicarchive.org/music/Mincemeat_or_Tenspeed/Tuv_Enuv/,Mincemeat or Tenspeed
10286,,,1,48098,,Zombies Ate My Neighbors,8,Album,http://freemusicarchive.org/music/Dylan_Palme/Zombies_Ate_My_Neighbors/,Dylan Palme
10287,,,1,9202,,Come Uccidere Una Dancera In Cinque Semplici Passi,5,Album,http://freemusicarchive.org/music/Mesu_Kasumai/come_uccidere_una_dancera_in_cinque_semplici_passi/,Mesu Kasumai
10288,,,0,2601,,Cha-Cha-Cha With The Devil,9,Album,http://freemusicarchive.org/music/Das_Gritli_Moser/Cha-Cha-Cha_With_The_Devil/,Das Gritli Moser
10291,10/24/2011,,3,8776,,Reset All Systems,13,Album,http://freemusicarchive.org/music/Mastermind_XS/Reset_All_Systems/,Mastermind XS
10292,,,1,17719,,FATHER | SON,7,Album,http://freemusicarchive.org/music/The_Kyoto_Connection/FATHER__SON/,The Kyoto Connection
10293,10/22/2011,,0,1269,,"Live at WFMU on Terre T's Cherry Blossom Clinic, Oct 22nd 2011",6,Radio Program,http://freemusicarchive.org/music/Zounds/Live_at_WFMU_on_Terre_Ts_Cherry_Blossom_Clinic_Oct_22nd_2011/,Zounds
10294,10/22/2011,,1,3899,,"Live on Terre T's Cherry Blossom Clinic at WFMU, Oct 22nd 2011",6,Radio Program,http://freemusicarchive.org/music/Wild_Flag/Live_on_Terre_Ts_Cherry_Blossom_Clinic_at_WFMU_Oct_22nd_2011/,Wild Flag
10295,,,0,18062,Facundo Arena,No Headphones Required,33,Album,http://freemusicarchive.org/music/The_Kyoto_Connection/No_Headphones_Required/,The Kyoto Connection
10296,10/18/2011,,0,840,,Random Patterns,1,Album,http://freemusicarchive.org/music/Khn/Random_Patterns/,Köhn
10297,,,0,19792,,The Second Voyage,10,Album,http://freemusicarchive.org/music/The_Kyoto_Connection/The_Second_Voyage/,The Kyoto Connection
10298,10/22/2011,,1,11118,,The EPs XE,21,Album,http://freemusicarchive.org/music/Garmisch/The_EPs_XE/,Garmisch
10299,8/10/2011,,2,35240,,Dubious Luxury,18,Album,http://freemusicarchive.org/music/Mike_Doughty/Dubious_Luxury/,Mike Doughty
1030,7/29/2006,Bil Bowen,0,2697,,Live at WFMU on Terre T's Show on 7/29/2006,9,Live Performance,http://freemusicarchive.org/music/The_Cynics/Live_at_WFMU_on_Terre_Ts_Show_on_7292006/,The Cynics
10303,,,0,2783,,Split Tape,4,Album,http://freemusicarchive.org/music/The_Charts/Split_Tape/,The Charts
10304,,,0,10666,,Archers EP,2,Album,http://freemusicarchive.org/music/Archers/Archers_EP/,Archers
10305,10/09/2011,,0,8078,Keili,"Live at WFMU on Beastin' The Airwaves with Keili on October 9, 2011",8,Radio Program,http://freemusicarchive.org/music/Soft_Moon/Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_on_October_9_2011/,The Soft Moon
10306,,,0,18829,,The First Voyage,9,Album,http://freemusicarchive.org/music/The_Kyoto_Connection/The_First_Voyage/,The Kyoto Connection
10308,10/03/2011,Juan Aboites,0,3163,Liz Berg,"Live at WFMU on Liz Berg's Show on October 3, 2011",9,Radio Program,http://freemusicarchive.org/music/Bird_Names/Live_at_WFMU_on_Liz_Bergs_Show_on_October_3_2011/,Bird Names
10309,,,0,4854,,Waves,40,Album,http://freemusicarchive.org/music/320320320320/Waves_1230/,320320320320
10310,,,0,1270,,Split Tape,1,Album,http://freemusicarchive.org/music/Besties/Split_Tape_1779/,Besties
10311,10/06/2011,Ernie Indradat,0,1805,Joe Belock,"Live at WFMU on Three Chord Monty with Joe Belock on October 6, 2011",12,Radio Program,http://freemusicarchive.org/music/Mighty_Fine/Live_at_WMFU_on_Three_Chord_Monty_with_Joe_Belock_on_October_6_2011/,Mighty Fine
10312,,,0,480,,Majic Eyes EP,1,Album,http://freemusicarchive.org/music/majic_eyes/Majic_Eyes_EP/,Majic Eyes
10313,5/01/2011,,0,2975,,Crystal,2,Album,http://freemusicarchive.org/music/Stan_Hubbs/Crystal/,Stan Hubbs
10315,,,0,1308,,Eggy Tape,2,Album,http://freemusicarchive.org/music/Mad_Nanna/Eggy_Tape/,Mad Nanna
10316,8/12/2011,,1,12908,,SPIT,6,Album,http://freemusicarchive.org/music/Sol_Rezza/SPIT/,Sol Rezza
10320,,,0,1601,,BUFFETINFANTIL,10,Album,http://freemusicarchive.org/music/Vulnavia_Vanity__Ergo_Phizmiz/BUFFETINFANTIL/,Vulnavia Vanity / Ergo Phizmiz
10322,,,0,12152,,Digest (Revisited),12,Album,http://freemusicarchive.org/music/Eaters/Digest_Revisited/,Eaters
10323,,,0,2223,,Club Crunk For Monkeys,6,Album,http://freemusicarchive.org/music/Kromatic/Club_Crunk_For_Monkeys/,Kromatic
10324,10/25/2011,,1,6916,,Renaissance 2011,16,Album,http://freemusicarchive.org/music/BaDLucK/Renaissance_2011/,BADLUCK
10326,10/24/2011,Chuck Bettis ,0,1649,,live at Zebulon 10/24/11,1,Live Performance,http://freemusicarchive.org/music/Remote_Burial/live_at_Zebulon_102411/,Remote Burial
10329,10/31/2011,,2,1911,Christoph Schindling,Always On Your Side,18,Album,http://freemusicarchive.org/music/The_Kandis_Project/Always_On__Your_Side/,The Kandis Project
10331,2/11/2010,,15,212127,,The agency of missing hearts,11,Album,http://freemusicarchive.org/music/et_/The_agency_of_missing_hearts/,et_
10336,10/31/2007,,1,11505,,Microhorror Compilation Vol. 1: Part I - The Crypt,9,Album,http://freemusicarchive.org/music/Dr_Von_Pnok/Microhorror_Compilation_Vol_1_Part_I_-_The_Crypt/,Dr. Von Pnok
10337,10/31/2007,,0,12403,,Microhorror Compilation Vol. 1: Part II - The Lab,7,Album,http://freemusicarchive.org/music/Dr_Von_Pnok/Microhorror_Compilation_Vol_1_Part_II_-_The_Lab/,Dr. Von Pnok
10338,,,3,52785,,Microhorror Compilation Vol. 1: Part III - The Graveyard,15,Album,http://freemusicarchive.org/music/Dr_Von_Pnok/Microhorror_Compilation_Vol_1_Part_III_-_The_Graveyard/,Dr. Von Pnok
10339,10/31/2011,,0,1187,,10-23-2011,1,Live Performance,http://freemusicarchive.org/music/Jason_Hodges__MP_Lockwood/10-23-2011/,Jason Hodges + MP Lockwood
10341,,,1,13870,,Very Fragile,10,,http://freemusicarchive.org/music/Mr__Mrs_Smith/Very_Fragile/,Mr. & Mrs. Smith
10342,,,1,33457,,Killbots EP,5,Album,http://freemusicarchive.org/music/Blasterhead/Killbots_EP/,Blasterhead
10343,10/27/2011,,0,5995,,In Sectiuni [LCL09],5,Album,http://freemusicarchive.org/music/Cristi_Cons/In_Sectiuni_LCL09/,Cristi Cons
10344,8/06/2011,,1,12690,Rob Weisberg,"Live at WFMU on Transpacific Sound Paradise August 6th, 2011",9,Radio Program,http://freemusicarchive.org/music/Sexteto_Tabal_de_Palenque/Live_at_WFMU_on_Transpacific_Sound_Paradise_August_6th_2011/,Sexteto Tabalá de Palenque
10346,10/08/2011,Davey & Juan,1,11895,Rob Weisberg,"Live at WFMU on Transpacific Sound Paradise October 8th, 2011",7,Radio Program,http://freemusicarchive.org/music/Canzoniere_Grecanico_Salentino/Live_at_WFMU_on_Transpacific_Sound_Paradise_October_8th_2011/,Canzoniere Grecanico Salentino
10347,,,0,32719,,FAIT TARZAN & VIVE LA FRANCE,33,Album,http://freemusicarchive.org/music/Misiaczek/FAIT_TARZAN__VIVE_LA_FRANCE/,Misiaczek
10348,10/27/2011,,2,13545,,Live on Talk's Cheap WFMU Oct 27th 2011,5,Radio Program,http://freemusicarchive.org/music/Peaking_Lights/Live_on_Talks_Cheap_WFMU_Oct_27th_2011/,Peaking Lights
10349,10/19/2011,Scott Williams,0,7571,Duane,"Live at WFMU on Duane's Show October 19, 2011",4,Album,http://freemusicarchive.org/music/The_Stepkids/Live_at_WFMU_on_Duanes_Show_October_19_2011/,The Stepkids
10350,,,2,4454,,Red River EP,3,Album,http://freemusicarchive.org/music/Tickle/Red_River_EP/,Tickle
10351,10/16/2011,Richard Ruscinovich,0,5116,Keili Hamilton,"Live at WFMU on Beastin' the Airwaves with Keili on October 16, 2011",7,Radio Program,http://freemusicarchive.org/music/Alan_Watts/Live_at_WFMU_on_Beastin_the_Airwaves_with_Keili_on_October_16_2011_1864/,Alan Watts
10354,10/25/2011,Juan Aboites,0,3312,Marty McSorley,"Live at WFMU on Marty McSorley's Show on October 25, 2011",2,Radio Program,http://freemusicarchive.org/music/Guardian_Alien/Live_at_WFMU_on_Marty_McSorleys_Show_on_October_25_2011/,Guardian Alien
10355,10/27/2011,,1,2357,,"Live at WFMU on Talk's Cheap, Oct 27th 2011",6,Radio Program,http://freemusicarchive.org/music/Pujol/Live_at_WFMU_on_Talks_Cheap_Oct_27th_2011/,Pujol
10356,10/23/2011,Richard Ruscinovich,0,6107,Keili Hamilton,"Live at WFMU on Beastin' The Airwaves with Keili on October 23, 2011",11,Radio Program,http://freemusicarchive.org/music/Heavens_Gate/Live_at_WFMU_on_Beastin_The_Airwaves_with_Keili_on_October_23_2011/,Heaven's Gate
10357,1/01/2011,,0,2161,,Guardians Of The Flame,1,Album,http://freemusicarchive.org/music/Arabian_Horses/Guardians_Of_The_Flame/,Arabian Horses
10359,,,0,6882,,If / Then,4,Album,http://freemusicarchive.org/music/Glass_Boy/Gb_Mjjpg/,Glass Boy
10360,1/01/2009,,0,1197,,Casual Pustule Lingo,9,Album,http://freemusicarchive.org/music/Lambs_Gamble/Casual_Pustule_Lingo/,Lambs Gamble
10361,,,19,471199,,The Four Seasons (Vivaldi),12,Album,http://freemusicarchive.org/music/John_Harrison_with_the_Wichita_State_University_Chamber_Players/The_Four_Seasons_Vivaldi/,John Harrison with the Wichita State University Chamber Players
10362,10/29/2011,,0,1050,,"Live at the WFMU Record Fair, Oct 29th 2011",5,Live Performance,http://freemusicarchive.org/music/Prince_Rama_of_Ayodhya/Live_at_the_WFMU_Record_Fair_Oct_29th_2011/,Prince Rama
10363,,,1,11130,,Les Digitales,31,Live Performance,http://freemusicarchive.org/music/Audio_K/Les_Digitales/,Audio K
10366,,Dave Mandl,0,5406,Dave Mandl,Treble,23,Album,http://freemusicarchive.org/music/Tone_Poets/Treble/,Tone Poets
10368,11/05/2011,,1,12067,,October 2011,5,Album,http://freemusicarchive.org/music/Clinical_Archives_Mix/October_2011/,Clinical Archives Mix
10369,11/05/2011,,1,15419,,2 high fidelity songs 4 headphones,2,Album,http://freemusicarchive.org/music/Origami_Repetika/2_high_fidelity_songs_4_headphones/,Origami Repetika
10370,,,0,1906,,Cooler Heads Prevail,3,Album,http://freemusicarchive.org/music/Sky_Thing/Cooler_Heads_Prevail/,Sky Thing
10371,,,0,816,,Games of Chance,1,Album,http://freemusicarchive.org/music/Mincemeat_or_Tenspeed/Games_of_Chance/,Mincemeat or Tenspeed
10372,11/15/2011,"Jay Rajeck, Jeff Lipton, Joe Turner",2,13552,"The Prefab Messiahs, Bobb Trimble",Peace Love & Alienation,4,Album,http://freemusicarchive.org/music/The_Prefab_Messiahs/Peace_Love__Alienation/,The Prefab Messiahs
10374,,,0,8756,,Addicted To Radio Dot Com Mixtape,4,Album,http://freemusicarchive.org/music/Nat_Roe/Addicted_To_Radio_Dot_Com_Mixtape/,Nat Roe
10375,1/01/2003,,0,5406,,Live Lumps Festooned with Garbage,8,,http://freemusicarchive.org/music/Lovely_Little_Girls/Live_Lumps_Festooned_with_Garbage/,Lovely Little Girls
10376,,,0,872,,Einstein,1,Album,http://freemusicarchive.org/music/Oso_El_Roto/Einstein/,OsO El roTo
10380,10/27/2011,,0,216,,Blind Alley/Orphan Drug (single),2,,http://freemusicarchive.org/music/Wrist/Blind_AlleyOrphan_Drug_single_1135/,Wrist
10382,,,0,1943,,UTOPIA = NO PLACE,4,Album,http://freemusicarchive.org/music/Prince_Rama_of_Ayodhya/UTOPIA__NO_PLACE/,Prince Rama
10383,,,0,2254,,"LIVE on My Castle of Quiet, 10.21.2011",2,Album,http://freemusicarchive.org/music/Mister_Matthews/LIVE_on_My_Castle_of_Quiet_10212011/,Mister Matthews
10387,1/12/1999,Guy Picciotto,1,7873,,Introduction To Humanity,14,Album,http://freemusicarchive.org/music/All_Scars/Introduction_To_Humanity/,All Scars
10388,11/08/2011,,0,1022,,WHNZ:33:JPOTPD,3,Album,http://freemusicarchive.org/music/Lambs_Gamble/WHNZ33JPOTPD/,Lambs Gamble
10392,1/01/2010,,0,1906,,Gut Rot,8,Album,http://freemusicarchive.org/music/Hot_Garbage/Gut_Rut/,Hot Garbage
10393,11/17/2011,,0,22651,,"Live from WFMU's Transpacific Sound Paradise broadcast from Barbés September 17, 2011",6,Live Performance,http://freemusicarchive.org/music/Ben_Holmes_and_Patrick_Farrell/Live_from_WFMUs_Transpacific_Sound_Paradise_broadcast_from_Barbes_September_17_2011_1252/,Ben Holmes and Patrick Farrell
10394,,,11,52222,,"Love, death and a drunken monkey",7,Album,http://freemusicarchive.org/music/The_Freak_Fandango_Orchestra/Love_death_and_a_drunken_monkey/,The Freak Fandango Orchestra
10395,10/04/2011,Glenn Luttman,0,516,Brian Turner,"Live at WFMU on Brian Turner's Show on October 4, 2011",4,Radio Program,http://freemusicarchive.org/music/Key_of_Shame/Live_at_WFMU_on_Brian_Turners_Show_on_October_4_2011/,Key of Shame
10396,11/02/2011,Mike Sinn,0,5234,"Evan ""Funk"" Davies","Live at WFMU on The Evan ""Funk"" Davies Show November 2, 2011",10,Radio Program,http://freemusicarchive.org/music/The_Bon/Live_at_WFMU_on_The_Evan_Funk_Davies_Show_on_November_2_2011/,The Bon
10397,,,0,3300,,Morose Love Poems,14,Album,http://freemusicarchive.org/music/Yerri/none_given_1049/,Yerri
10398,10/29/2011,Mike Sin and Scott Williams,0,2620,Terre T,"Live at the 2011 Record Fair on the Cherry Blossom Clinic with Terre T. on October 29, 2011",7,Radio Program,http://freemusicarchive.org/music/The_Sediment_Club/Live_at_the_2011_Record_Fair_on_the_Cherry_Blossom_Clinic_with_Terre_T_on_October_29_2011/,The Sediment Club
10399,10/29/2011,Mike Sin and Stu Rutherford; Scott Williams,0,3142,Terre T.,"Live at the 2011 Record Fair on Cherry Blossom Clinic with Terre T. on October 29, 2011",6,Radio Program,http://freemusicarchive.org/music/The_Black_Hollies/Live_at_the_2011_Record_Fair_on_Cherry_Blossom_Clinic_with_Terre_T_on_October_29_2011/,The Black Hollies
104,1/01/2006,,1,421,,II,0,Album,http://freemusicarchive.org/music/Black_Pus/II/,Black Pus
10400,,,1,10883,,"Live at the 2011 Record Fair on October 30, 2011",5,Live Performance,http://freemusicarchive.org/music/CSC_Funk_Band/Live_at_the_2011_Record_Fair_on_October_30_2011/,CSC Funk Band
10402,4/01/2012,,0,2731,,Untitled K-Holes LP 2012,1,Album,http://freemusicarchive.org/music/K-Holes/none_given_1678/,K-Holes
